商品名称,物品编号,物品名称,单耗,单位
超值套餐4（原价）,PA99016,托盘纸,1.0,pc
超值套餐4（原价）,PA99023,手套,1.0,pc
超值套餐4（原价）,SA01009,番茄酱（大包）,10.0,g
超值套餐4（原价）,SA01008,甜辣酱（大包）,10.0,g
超值套餐5,PA99001,16A 冷杯,1.0,pc
超值套餐5,BE01004,百事可乐原味,25.0,g
超值套餐5,PA99024,PLA尖头吸管,1.0,pc
超值套餐5,PA99027,哑光塑料封口膜,1.0,pc
超值套餐5,DR02001,起酥油,10.0,g
超值套餐5,DR01001,汉堡面包,1.0,pc
超值套餐5,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐5,PA99017,五合一汉堡纸,1.0,pc
超值套餐5,FR03001,8寸面饼,1.0,pc
超值套餐5,SA02001,沙拉酱,15.0,g
超值套餐5,MK01019,生菜,15.0,g
超值套餐5,FR01003,鸡腿,1.0,pc
超值套餐5,PA99018,打包袋 (小号),1.0,pc
超值套餐5,SA01013,番茄酱（小包）,1.0,pc
超值套餐5,DR02002,炸鸡炸粉,10.0,g
超值套餐5,SA01010,辣椒酱（小包）,1.0,pc
超值套餐5,PA99013,小纸袋,1.0,pc
超值套餐5,PA99025,一次性餐包,1.0,pc
超值套餐5,SE05002,辣味粉,10.0,g
超值套餐5,PA99020,单杯袋,1.0,pc
超值套餐5,PA99008,4#全鸡袋,1.0,pc
超值套餐5,PA99023,手套,1.0,pc
超值套餐5,FR01004,翅根,8.0,pc
超值套餐5 - 辣味炸鸡,PA99020,单杯袋,1.0,pc
超值套餐5 - 辣味炸鸡,PA99001,16A 冷杯,1.0,pc
超值套餐5 - 辣味炸鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐5 - 辣味炸鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套餐5 - 辣味炸鸡,BE01004,百事可乐原味,25.0,g
超值套餐5 - 辣味炸鸡,PA99008,4#全鸡袋,1.0,pc
超值套餐5 - 辣味炸鸡,FR05001,十块鸡,2.0,pc
超值套餐5 - 辣味炸鸡,PA99025,一次性餐包,1.0,pc
超值套餐5 - 辣味炸鸡,SE05002,辣味粉,10.0,g
超值套餐5 - 辣味炸鸡,DR02001,起酥油,10.0,g
超值套餐5 - 辣味炸鸡,PA99023,手套,1.0,pc
超值套餐5 - 辣味炸鸡,FR01004,翅根,3.0,pc
超值套餐5 - 辣味炸鸡,PA99018,打包袋 (小号),3.0,pc
超值套餐5 - 辣味炸鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐6,PA99020,单杯袋,1.0,pc
超值套餐6,PA99001,16A 冷杯,1.0,pc
超值套餐6,BE01004,百事可乐原味,25.0,g
超值套餐6,PA99024,PLA尖头吸管,1.0,pc
超值套餐6,PA99027,哑光塑料封口膜,1.0,pc
超值套餐6,PA99025,一次性餐包,1.0,pc
超值套餐6,CK01002,鸡块,5.0,pc
超值套餐6,SA01003,甜辣酱（小包）,1.0,pc
超值套餐6,DR02001,起酥油,30.0,g
超值套餐6,SA01004,番茄酱 （小包）,1.0,pc
超值套餐6,SA02001,沙拉酱,15.0,g
超值套餐6,SE05002,辣味粉,10.0,g
超值套餐6,PA99017,五合一汉堡纸,1.0,pc
超值套餐6,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐6,SA01013,番茄酱（小包）,1.0,pc
超值套餐6,DR02002,炸鸡炸粉,10.0,g
超值套餐6,MK01019,生菜,15.0,g
超值套餐6,PA99019,打包袋 (大号),1.0,pc
超值套餐6,PA99034,食安封签,1.0,pc
超值套餐6,PA99008,4#全鸡袋,1.0,pc
超值套餐6,PA99012,小号方底袋,1.0,pc
超值套餐6,FR01003,鸡腿,1.0,pc
超值套餐6,PA99013,小纸袋,1.0,pc
超值套餐6,FR01004,翅根,2.0,pc
超值套餐6（2块鸡块）,PA99020,单杯袋,1.0,pc
超值套餐6（2块鸡块）,PA99001,16A 冷杯,1.0,pc
超值套餐6（2块鸡块）,BE01004,百事可乐原味,25.0,g
超值套餐6（2块鸡块）,PA99024,PLA尖头吸管,1.0,pc
超值套餐6（2块鸡块）,PA99027,哑光塑料封口膜,1.0,pc
超值套餐6（2块鸡块）,DR02001,J起酥油,50.0,g
超值套餐6（2块鸡块）,DR02002,炸鸡炸粉,95.0,g
超值套餐6（2块鸡块）,FR01004,翅根,1.0,pc
超值套餐6（2块鸡块）,SE05002,辣味粉,1.5,g
超值套餐6（2块鸡块）,CK01001,整鸡,1.0,pc
超值套餐6（2块鸡块）,PA99008,全鸡袋,2.0,pc
超值套餐6（2块鸡块）,PA99017,五合一汉堡纸,2.0,pc
超值套餐6（2块鸡块）,SE01001,腌泡粉,23.0,g
超值套餐6（2块鸡块）,SA01010,辣椒酱（小包）,3.0,pc
超值套餐6（2块鸡块）,SA01013,番茄酱（小包）,3.0,pc
超值套餐6（2块鸡块）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐6（2块鸡块）,GE99003,餐巾纸,1.0,pc
超值套餐6（2块鸡块）,SA02001,沙拉酱,15.0,g
超值套餐6（2块鸡块）,DR06001,"汉堡面包尺寸 4""",1.0,pc
超值套餐6（2块鸡块）,VE00004,生菜,15.0,g
超值套餐6（2块鸡块）,PA99025,一次性餐包,1.0,pc
超值套餐6（2块鸡块）,CK01002,鸡块,5.0,pc
超值套餐6（2块鸡块）,PA99014,大薯袋,1.0,pc
超值套餐6（2块鸡块）,SA01003,甜辣酱（小包）,1.0,pc
超值套餐6（2块鸡块）,PA99012,小号方底袋,1.0,pc
超值套餐6（2块鸡块）,PA99018,打包袋 (小号),1.0,pc
超值套餐6（2块鸡块）,SA01004,番茄酱 （小包）,1.0,pc
超值套餐6（2块鸡块）,PA99023,手套,1.0,pc
超值套餐7-经典脆皮鸡,PA99019,打包袋 (大号),1.0,pc
超值套餐7-经典脆皮鸡,PA99025,一次性餐包,1.0,pc
超值套餐7-经典脆皮鸡,DR02001,起酥油,10.0,g
超值套餐7-经典脆皮鸡,SE01001,腌泡粉,10.0,g
超值套餐7-经典脆皮鸡,FR05001,十块鸡,1.0,pc
超值套餐7-经典脆皮鸡,SA01013,番茄酱（小包）,1.0,pc
超值套餐7-经典脆皮鸡,DR02002,炸鸡炸粉,10.0,g
超值套餐7-经典脆皮鸡,SA01010,辣椒酱（小包）,1.0,pc
超值套餐7-经典脆皮鸡,SA02001,沙拉酱,15.0,g
超值套餐7-经典脆皮鸡,PA99034,食安封签,1.0,pc
超值套餐7-经典脆皮鸡,SE05002,辣味粉,10.0,g
超值套餐7-经典脆皮鸡,PA99017,五合一汉堡纸,1.0,pc
超值套餐7-经典脆皮鸡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
超值套餐7-经典脆皮鸡,MK01019,生菜,15.0,g
超值套餐7-经典脆皮鸡,DR01001,汉堡面包,1.0,pc
超值套餐7-经典脆皮鸡,PA99008,4#全鸡袋,1.0,pc
超值套餐7-经典脆皮鸡,FR01004,翅根,2.0,pc
超值套餐7-经典脆皮鸡,PA99018,打包袋 (小号),1.0,pc
超值套餐7-经典脆皮鸡,PA99020,单杯袋,1.0,pc
超值套餐7-经典脆皮鸡,PA99001,16A 冷杯,1.0,pc
超值套餐7-经典脆皮鸡,PA99024,PLA尖头吸管,1.0,pc
超值套餐7-经典脆皮鸡,PA99027,哑光塑料封口膜,1.0,pc
超值套餐7-经典脆皮鸡,BE01004,百事可乐原味,25.0,g
辣味套餐（旧价）,PA99020,单杯袋,1.0,pc
辣味套餐（旧价）,PA99001,16A 冷杯,1.0,pc
辣味套餐（旧价）,BE01004,百事可乐原味,25.0,g
辣味套餐（旧价）,PA99024,PLA尖头吸管,1.0,pc
辣味套餐（旧价）,PA99027,哑光塑料封口膜,1.0,pc
辣味套餐（旧价）,PA99006,中薯盒,1.0,pc
辣味套餐（旧价）,FR02001,薯条细款7mm,150.0,g
辣味套餐（旧价）,DR02001,起酥油,20.0,g
辣味套餐（旧价）,SA01008,甜辣酱（大包）,10.0,g
辣味套餐（旧价）,SA01009,番茄酱（大包）,10.0,g
辣味套餐（旧价）,DR06002,盐,1.0,g
辣味套餐（旧价）,PA99018,打包袋 (小号),2.0,pc
辣味套餐（旧价）,SA01013,番茄酱（小包）,2.0,pc
辣味套餐（旧价）,SA01010,辣椒酱（小包）,1.0,pc
辣味套餐（旧价）,PA99005,外卖筒形薯盒,1.0,pc
辣味套餐（旧价）,PA99016,托盘纸,1.0,pc
辣味套餐（旧价）,PA99019,打包袋 (大号),1.0,pc
辣味套餐（旧价）,SA02001,沙拉酱,15.0,g
辣味套餐（旧价）,PA99025,一次性餐包,1.0,pc
辣味套餐（旧价）,PA99034,食安封签,1.0,pc
辣味套餐（旧价）,SE05002,辣味粉,10.0,g
辣味套餐（旧价）,PA99017,五合一汉堡纸,1.0,pc
辣味套餐（旧价）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
辣味套餐（旧价）,DR02002,炸鸡炸粉,10.0,g
辣味套餐（旧价）,DR01001,汉堡面包,1.0,pc
辣味套餐（旧价）,MK01019,生菜,15.0,g
辣味套餐（旧价）,PA99008,4#全鸡袋,1.0,pc
辣味汉堡套餐,PA99019,打包袋 (大号),1.0,pc
辣味汉堡套餐,SA02001,沙拉酱,15.0,g
辣味汉堡套餐,PA99025,一次性餐包,1.0,pc
辣味汉堡套餐,PA99034,食安封签,1.0,pc
辣味汉堡套餐,SE05002,辣味粉,10.0,g
辣味汉堡套餐,PA99017,五合一汉堡纸,1.0,pc
辣味汉堡套餐,DR02001,起酥油,10.0,g
辣味汉堡套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
辣味汉堡套餐,SA01013,番茄酱（小包）,1.0,pc
辣味汉堡套餐,DR02002,炸鸡炸粉,10.0,g
辣味汉堡套餐,MK01019,生菜,15.0,g
辣味汉堡套餐,FR02001,薯条细款7mm,150.0,g
辣味汉堡套餐,SA01010,辣椒酱（小包）,1.0,pc
辣味汉堡套餐,PA99005,外卖筒形薯盒,1.0,pc
辣味汉堡套餐,DR06002,盐,1.0,g
辣味汉堡套餐,PA99020,单杯袋,1.0,pc
辣味汉堡套餐,PA99001,16A 冷杯,1.0,pc
辣味汉堡套餐,BE01004,百事可乐原味,25.0,g
辣味汉堡套餐,PA99024,PLA尖头吸管,1.0,pc
辣味汉堡套餐,PA99027,哑光塑料封口膜,1.0,pc
辣味番茄鸡翅 原价,PA99001,16A 冷杯,1.0,pc
辣味番茄鸡翅 原价,BE01004,百事可乐原味,25.0,g
辣味番茄鸡翅 原价,PA99024,PLA尖头吸管,1.0,pc
辣味番茄鸡翅 原价,PA99027,哑光塑料封口膜,1.0,pc
辣味番茄鸡翅 原价,SE05004,辣番茄调味料,10.0,g
辣味番茄鸡翅 原价,DR02001,起酥油,10.0,g
辣味番茄鸡翅 原价,PA99023,手套,1.0,pc
辣味番茄鸡翅 原价,PA99004,65oz 桶(含盖),1.0,pc
辣味番茄鸡翅 原价,FR01004,翅根,8.0,pc
辣味番茄鸡翅 原价,DR02002,炸鸡炸粉,10.0,g
辣味番茄鸡翅 原价,PA99016,托盘纸,1.0,pc
辣番茄2,PA99020,单杯袋,3.0,pc
辣番茄2,PA99001,16A 冷杯,1.0,pc
辣番茄2,BE01004,百事可乐原味,25.0,g
辣番茄2,PA99024,PLA尖头吸管,1.0,pc
辣番茄2,PA99027,哑光塑料封口膜,1.0,pc
辣番茄2,SA02001,沙拉酱,15.0,g
辣番茄2,FR03001,8寸面饼,1.0,pc
辣番茄2,PA99017,五合一汉堡纸,1.0,pc
辣番茄2,CK02003,鸡棒,5.0,pc
辣番茄2,VE00004,生菜,15.0,g
辣番茄2,SE05004,辣番茄粉,5.0,g
辣番茄2,PA99008,4#全鸡袋,2.0,pc
辣番茄2,SE05002,辣味粉,20.0,g
辣番茄2,FR01003,鸡腿,2.0,pc
辣番茄2,SA01003,甜辣酱（小包）,2.0,pc
辣番茄2,DR02001,起酥油,20.0,g
辣番茄2,PA99023,手套,2.0,pc
辣番茄2,PA99018,打包袋 (小号),2.0,pc
辣番茄2,SA01004,番茄酱 （小包）,2.0,pc
辣番茄2,DR02002,炸鸡炸粉,20.0,g
辣番茄2,PA99013,小纸袋,2.0,pc
辣番茄套餐 1,DR02001,起酥油,10.0,g
辣番茄套餐 2,DR02001,起酥油,10.0,g
辣番茄套餐 3,DR02001,起酥油,10.0,g
辣番茄套餐 4,PA99001,16A 冷杯,1.0,pc
辣番茄套餐 4,BE01004,百事可乐原味,25.0,g
辣番茄套餐 4,PA99024,PLA尖头吸管,1.0,pc
辣番茄套餐 4,PA99027,哑光塑料封口膜,1.0,pc
辣番茄套餐 4,DR02001,J起酥油,20.0,g
辣番茄套餐 4,FR02001,薯条细款7mm,150.0,g
辣番茄套餐 4,PA99005,外卖筒形薯盒,1.0,pc
辣番茄套餐 4,PA99006,中薯盒,1.0,pc
辣番茄套餐 4,PA99018,打包袋 (小号),1.0,pc
辣番茄套餐 4,DR06002,盐,1.0,g
辣番茄套餐 4,SA01010,辣椒酱（小包）,1.0,pc
辣番茄套餐 4,SA01013,番茄酱（小包）,1.0,pc
辣番茄套餐 4,SE05004,辣番茄调味料,10.0,g
辣番茄套餐 4,SA02001,沙拉酱,15.0,g
辣番茄套餐 4,SE05002,辣味粉,10.0,g
辣番茄套餐 4,PA99017,五合一汉堡纸,1.0,pc
辣番茄套餐 4,PA99023,手套,1.0,pc
辣番茄套餐 4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
辣番茄套餐 4,DR02002,炸鸡炸粉,10.0,g
辣番茄套餐 4,SA01008,甜辣酱（大包）,10.0,g
辣番茄套餐 4,DR01001,汉堡面包,1.0,pc
辣番茄套餐 4,SA01009,番茄酱（大包）,10.0,g
辣番茄套餐 4,MK01019,生菜,15.0,g
辣番茄套餐 4,PA99016,托盘纸,1.0,pc
辣番茄套餐 4,BE01002,百事七喜,25.0,g
辣番茄套餐 4,PA99020,单杯袋,1.0,pc
辣番茄套餐 5,PA99001,16A 冷杯,1.0,pc
辣番茄套餐 5,BE01004,百事可乐原味,25.0,g
辣番茄套餐 5,PA99024,PLA尖头吸管,1.0,pc
辣番茄套餐 5,PA99027,哑光塑料封口膜,1.0,pc
辣番茄套餐 5,SA02001,沙拉酱,15.0,g
辣番茄套餐 5,PA99025,一次性餐包,1.0,pc
辣番茄套餐 5,PA99034,食安封签,1.0,pc
辣番茄套餐 5,DR01001,汉堡面包,1.0,pc
辣番茄套餐 5,PA99017,五合一汉堡纸,1.0,pc
辣番茄套餐 5,DR02001,起酥油,20.0,g
辣番茄套餐 5,FR01001,无骨方腿腿肉汉堡用,1.0,pc
辣番茄套餐 5,SA01013,番茄酱（小包）,2.0,pc
辣番茄套餐 5,MK01019,生菜,15.0,g
辣番茄套餐 5,SE05001,BBQ酱,15.0,g
辣番茄套餐 5,PA99023,手套,1.0,pc
辣番茄套餐 5,PA99016,托盘纸,1.0,pc
辣番茄套餐 5,SA01009,番茄酱（大包）,10.0,g
辣番茄套餐 5,SE05002,辣味粉,10.0,g
辣番茄套餐 5,FR02001,薯条细款7mm,150.0,g
辣番茄套餐 5,PA99005,外卖筒形薯盒,1.0,pc
辣番茄套餐 5,PA99006,中薯盒,1.0,pc
辣番茄套餐 5,PA99018,打包袋 (小号),1.0,pc
辣番茄套餐 5,DR06002,盐,1.0,g
辣番茄套餐 5,SA01010,辣椒酱（小包）,1.0,pc
辣番茄套餐 5,SE05004,辣番茄调味料,10.0,g
辣番茄套餐 6,DR02001,起酥油,10.0,g
辣番茄套餐1,DR02001,起酥油,10.0,g
酥脆鸡块套餐2 - 经典脆皮鸡,PA99008,4#全鸡袋,1.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,DR02001,J起酥油,80.0,g
酥脆鸡套餐3 - 经典酥脆鸡,DR02002,炸鸡炸粉,46.0,g
酥脆鸡套餐3 - 经典酥脆鸡,FR01005,翅中,3.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,SA01001,甜辣酱（大包）,3.0,g
酥脆鸡套餐3 - 经典酥脆鸡,SE01001,腌泡粉,46.0,g
酥脆鸡套餐3 - 经典酥脆鸡,SE05001,BBQ酱,6.0,g
酥脆鸡套餐3 - 经典酥脆鸡,SA01009,番茄酱（大包）,53.0,g
酥脆鸡套餐3 - 经典酥脆鸡,PA99001,16A 冷杯,2.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,BE01004,百事可乐原味,50.0,g
酥脆鸡套餐3 - 经典酥脆鸡,PA99024,PLA尖头吸管,2.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,PA99027,哑光塑料封口膜,2.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,PA99023,手套,4.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,FR05001,十块鸡,4.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,SA01008,甜辣酱（大包）,50.0,g
酥脆鸡套餐3 - 经典酥脆鸡,PA99016,托盘纸,5.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,PA99006,中薯盒,1.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,FR02001,薯条细款7mm,150.0,g
酥脆鸡套餐3 - 经典酥脆鸡,DR06002,盐,1.0,g
酥脆鸡套餐3 - 经典酥脆鸡,PA99018,打包袋 (小号),1.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,SA01013,番茄酱（小包）,1.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,SA01010,辣椒酱（小包）,1.0,pc
酥脆鸡套餐3 - 经典酥脆鸡,PA99005,外卖筒形薯盒,1.0,pc
酸芒果汁,PA99015,500PP杯（U型）,1.0,pc
酸芒果汁,PA99024,PLA尖头吸管,1.0,pc
酸芒果汁,BE02003,酸芒果味粉,12.0,g
酸芒果汁,PA99027,哑光塑料封口膜,1.0,pc
零食套装 2,DR02001,J起酥油,40.0,g
零食套装 2,DR02002,炸鸡炸粉,14.0,g
零食套装 2,FR01005,翅中,2.0,pc
零食套装 2,SA01001,甜辣酱（大包）,2.0,g
零食套装 2,SE01001,腌泡粉,14.0,g
零食套装 2,SE05001,BBQ酱,4.0,g
零食套装 2,SA01009,番茄酱（大包）,22.0,g
零食套装 2,PA99001,16A 冷杯,1.0,pc
零食套装 2,BE01004,百事可乐原味,25.0,g
零食套装 2,PA99024,PLA尖头吸管,1.0,pc
零食套装 2,PA99027,哑光塑料封口膜,1.0,pc
零食套装 2,PA99017,五合一汉堡纸,1.0,pc
零食套装 2,SA01008,甜辣酱（大包）,20.0,g
零食套装 2,FR01002,手枪腿,1.0,pc
零食套装 2,PA99016,托盘纸,2.0,pc
零食套装 2,PA99013,小纸袋,1.0,pc
零食套装 2,PA99023,手套,1.0,pc
零食套装 2,SE05002,辣味粉,10.0,g
零食套装 2,PA99006,中薯盒,1.0,pc
零食套装 2,FR02001,薯条细款7mm,150.0,g
零食套装 2,DR06002,盐,1.0,g
零食套装 2,PA99018,打包袋 (小号),1.0,pc
零食套装 2,SA01013,番茄酱（小包）,1.0,pc
零食套装 2,SA01010,辣椒酱（小包）,1.0,pc
零食套装 2,PA99005,外卖筒形薯盒,1.0,pc
零食套装3,PA99026,木勺,1.0,pc
零食套装3,PA01007,玉米杯,1.0,pc
零食套装3,MK01003,玉米粒,120.0,g
零食套装3,PA99016,托盘纸,3.0,pc
零食套装3,PA01008,玉米杯盖,1.0,pc
零食套装3,PA99001,16A 冷杯,2.0,pc
零食套装3,BE01004,百事可乐原味,50.0,g
零食套装3,PA99024,PLA尖头吸管,2.0,pc
零食套装3,PA99027,哑光塑料封口膜,2.0,pc
零食套装3,PA99006,中薯盒,1.0,pc
零食套装3,FR02001,薯条细款7mm,150.0,g
零食套装3,DR02001,起酥油,45.0,g
零食套装3,SA01008,甜辣酱（大包）,40.0,g
零食套装3,SA01009,番茄酱（大包）,40.0,g
零食套装3,DR06002,盐,1.0,g
零食套装3,PA99018,打包袋 (小号),2.0,pc
零食套装3,SA01013,番茄酱（小包）,1.0,pc
零食套装3,SA01010,辣椒酱（小包）,1.0,pc
零食套装3,PA99005,外卖筒形薯盒,1.0,pc
零食套装3,DR02002,炸鸡炸粉,15.0,g
零食套装3,FR01004,翅根,1.0,pc
零食套装3,SE05002,辣味粉,1.5,g
零食套装3,PA99035,小船盒,1.0,pc
零食套装3,PA99008,4#全鸡袋,1.0,pc
零食套装3,PA99025,一次性餐包,1.0,pc
零食套装3,CK01002,鸡块,5.0,pc
零食套装3,PA99014,大薯袋,1.0,pc
零食套装3,SA01003,甜辣酱（小包）,1.0,pc
零食套装3,PA99012,小号方底袋,1.0,pc
零食套装3,SA01004,番茄酱 （小包）,1.0,pc
零食套装3,PA99023,手套,1.0,pc
零食套装3,CK02004,肉丁（原味米花）,12.0,pc
零食套装3,PA99003,鸡米花盒,1.0,pc
零食套餐,PA99001,16A 冷杯,1.0,pc
零食套餐,BE01004,百事可乐原味,25.0,g
零食套餐,PA99024,PLA尖头吸管,1.0,pc
零食套餐,PA99027,哑光塑料封口膜,1.0,pc
零食套餐,SA02001,沙拉酱,15.0,g
零食套餐,SE05002,辣味粉,10.0,g
零食套餐,PA99017,五合一汉堡纸,1.0,pc
零食套餐,DR02001,起酥油,35.0,g
零食套餐,PA99023,手套,1.0,pc
零食套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
零食套餐,DR02002,炸鸡炸粉,10.0,g
零食套餐,SA01008,甜辣酱（大包）,10.0,g
零食套餐,DR01001,汉堡面包,1.0,pc
零食套餐,SA01009,番茄酱（大包）,15.0,g
零食套餐,MK01019,生菜,15.0,g
零食套餐,PA99016,托盘纸,1.0,pc
零食套餐,CK01002,鸡块,5.0,pc
零食套餐,SA01001,甜辣酱（大包）,5.0,g
零食套餐,PA99035,小船盒,1.0,pc
零食套餐,PA99025,一次性餐包,1.0,pc
零食套餐,PA99034,食安封签,1.0,pc
零食套餐,SA01013,番茄酱（小包）,1.0,pc
零食套餐,SE05001,BBQ酱,15.0,g
饱腹满足 5,SE05002,辣味粉,10.0,g
饱腹满足 5,DR02001,起酥油,10.0,g
饱腹满足 5,PA99023,手套,1.0,pc
饱腹满足 5,FR01004,翅根,8.0,pc
饱腹满足 5,PA99007,铝箔全鸡袋,1.0,pc
饱腹满足 5,SE05001,BBQ酱,15.0,g
饱腹满足 5,PA99016,托盘纸,1.0,pc
饱足感2,PA99020,单杯袋,1.0,pc
饱足感2,PA99001,16A 冷杯,1.0,pc
饱足感2,BE01004,百事可乐原味,50.0,g
饱足感2,PA99024,PLA尖头吸管,1.0,pc
饱足感2,PA99027,哑光塑料封口膜,1.0,pc
饱足感2,DR02001,起酥油,10.0,g
饱足感2,SE01001,腌泡粉,10.0,g
饱足感2,PA99023,手套,1.0,pc
饱足感2,FR05001,十块鸡,1.0,pc
饱足感2,DR02002,炸鸡炸粉,10.0,g
饱足感2,SA01008,甜辣酱（大包）,10.0,g
饱足感2,SA01009,番茄酱（大包）,10.0,g
饱足感2,PA99016,托盘纸,1.0,pc
饱足感2（原价）,PA99001,16A 冷杯,1.0,pc
饱足感2（原价）,BE01004,百事可乐原味,50.0,g
饱足感2（原价）,PA99024,PLA尖头吸管,1.0,pc
饱足感2（原价）,PA99027,哑光塑料封口膜,1.0,pc
饱足感2（原价）,DR02001,起酥油,10.0,g
饱足感2（原价）,SE01001,腌泡粉,10.0,g
饱足感2（原价）,PA99023,手套,1.0,pc
饱足感2（原价）,FR05001,十块鸡,1.0,pc
饱足感2（原价）,DR02002,炸鸡炸粉,10.0,g
饱足感2（原价）,SA01008,甜辣酱（大包）,10.0,g
饱足感2（原价）,SA01009,番茄酱（大包）,10.0,g
饱足感2（原价）,PA99016,托盘纸,1.0,pc
饱足感3（原价）,DR02001,起酥油,20.0,g
饱足感3（原价）,SE01001,腌泡粉,10.0,g
饱足感3（原价）,PA99023,手套,2.0,pc
饱足感3（原价）,FR05001,十块鸡,3.0,pc
饱足感3（原价）,DR02002,炸鸡炸粉,20.0,g
饱足感3（原价）,SA01008,甜辣酱（大包）,20.0,g
饱足感3（原价）,SA01009,番茄酱（大包）,20.0,g
饱足感3（原价）,PA99016,托盘纸,2.0,pc
饱足感十足 1,PA99001,16A 冷杯,1.0,pc
饱足感满8,FR01005,翅中,1.0,pc
饱足感满8,SE05002,辣味粉,10.0,g
饱足感满8,DR02001,起酥油,10.0,g
饱足感满8,PA99013,小纸袋,1.0,pc
饱足感满8,SE05001,BBQ酱,10.0,g
饱足感满8,PA99008,4#全鸡袋,1.0,pc
饱足感满8,PA99025,一次性餐包,1.0,pc
饱足感满8,PA99023,手套,1.0,pc
饱足感满8,FR01004,翅根,1.0,pc
饱足感满8,PA99018,打包袋 (小号),1.0,pc
饱足感满8,PA99010,铝箔烤翅袋,1.0,pc
饱足感满8,PA99016,托盘纸,1.0,pc
饱足感满满 3,FR05001,十块鸡,2.0,pc
饱足感满满 6,SA02001,沙拉酱,15.0,g
饱足感满满 7,PA99020,单杯袋,1.0,pc
饱足感满满 7,PA99001,16A 冷杯,1.0,pc
饱足感满满 7,BE01004,百事可乐原味,25.0,g
饱足感满满 7,PA99024,PLA尖头吸管,1.0,pc
饱足感满满 7,PA99027,哑光塑料封口膜,1.0,pc
饱足感满满 7,DR02001,J起酥油,30.0,g
饱足感满满 7,DR02002,炸鸡炸粉,55.0,g
饱足感满满 7,FR01004,翅根,1.0,pc
饱足感满满 7,SE05002,辣味粉,1.5,g
饱足感满满 7,FR05001,十块鸡,2.0,pc
饱足感满满 7,SA01009,番茄酱（大包）,10.0,g
饱足感满满 7,SA01008,甜辣酱（大包）,10.0,g
饱足感满满 7,PA99016,托盘纸,1.0,pc
饱足感满满 7,PA99023,手套,1.0,pc
饱足感满满 7,FR01001,无骨方腿腿肉汉堡用,1.0,pc
饱足感满满 7,GE99003,餐巾纸,1.0,pc
饱足感满满 7,PA99017,五合一汉堡纸,1.0,pc
饱足感满满 7,SA02001,沙拉酱,15.0,g
饱足感满满 7,SE01001,腌泡粉,3.0,g
饱足感满满 7,DR06001,"汉堡面包尺寸 4""",1.0,pc
饱足感满满 7,VE00004,生菜,15.0,g
饱足感满满 7 原价,DR02001,J起酥油,40.0,g
饱足感满满 7 原价,DR02002,炸鸡炸粉,24.0,g
饱足感满满 7 原价,FR01005,翅中,2.0,pc
饱足感满满 7 原价,SA01001,甜辣酱（大包）,2.0,g
饱足感满满 7 原价,SE01001,腌泡粉,14.0,g
饱足感满满 7 原价,SE05001,BBQ酱,4.0,g
饱足感满满 7 原价,SA01009,番茄酱（大包）,22.0,g
饱足感满满 7 原价,PA99001,16A 冷杯,1.0,pc
饱足感满满 7 原价,BE01004,百事可乐原味,50.0,g
饱足感满满 7 原价,PA99024,PLA尖头吸管,1.0,pc
饱足感满满 7 原价,PA99027,哑光塑料封口膜,1.0,pc
饱足感满满 7 原价,PA99023,手套,2.0,pc
饱足感满满 7 原价,FR05001,十块鸡,1.0,pc
饱足感满满 7 原价,SA01008,甜辣酱（大包）,20.0,g
饱足感满满 7 原价,SA02001,沙拉酱,15.0,g
饱足感满满 7 原价,SE05002,辣味粉,10.0,g
饱足感满满 7 原价,PA99017,五合一汉堡纸,1.0,pc
饱足感满满 7 原价,FR01001,无骨方腿腿肉汉堡用,1.0,pc
饱足感满满 7 原价,DR01001,汉堡面包,1.0,pc
饱足感满满 7 原价,MK01019,生菜,15.0,g
饱足感满满 7 原价,PA99016,托盘纸,1.0,pc
饱足搭档,PA99001,16A 冷杯,2.0,pc
饱足搭档,BE01004,百事可乐原味,50.0,g
饱足搭档,PA99024,PLA尖头吸管,2.0,pc
饱足搭档,PA99027,哑光塑料封口膜,2.0,pc
饱足搭档,PA99006,中薯盒,1.0,pc
饱足搭档,FR02001,薯条细款7mm,150.0,g
饱足搭档,DR02001,起酥油,40.0,g
