商品名称,物品编号,物品名称,单耗,单位
福运套装2,SA01008,辣椒酱（大包）,10.0,g
福运套装2,SA01009,番茄酱（大包）,10.0,g
福运套装3,SE05002,辣味粉,10.0,g
福运套装3,DR02001,起酥油,30.0,g
福运套装3,FR01005,翅中,2.0,pc
福运套装3,PA99036,小餐盒,1.0,pc
福运套装3,DR05001,炸洋葱,15.0,g
福运套装3,PA99001,16A 冷杯,1.0,pc
福运套装3,BE01004,百事可乐原味,25.0,g
福运套装3,PA99024,PLA尖头吸管,1.0,pc
福运套装3,PA99027,哑光塑料封口膜,1.0,pc
福运套装3,PA99020,单杯袋,1.0,pc
福运套装3,SA02001,沙拉酱,15.0,g
福运套装3,PA99017,五合一汉堡纸,1.0,pc
福运套装3,PA99023,手套,1.0,pc
福运套装3,DR01001,汉堡面包,1.0,pc
福运套装3,FR01001,无骨方腿腿肉汉堡用,1.0,pc
福运套装3,DR02002,炸鸡炸粉,10.0,g
福运套装3,SA01008,辣椒酱（大包）,10.0,g
福运套装3,SA01009,番茄酱（大包）,10.0,g
福运套装3,MK01019,生菜,15.0,g
福运套装3,PA99016,托盘纸,1.0,pc
幸运套装4,SE05002,辣味粉,10.0,g
幸运套装4,DR02001,起酥油,30.0,g
幸运套装4,FR01005,翅中,2.0,pc
幸运套装4,PA99036,小餐盒,1.0,pc
幸运套装4,DR05001,炸洋葱,15.0,g
幸运套装4,PA99001,16A 冷杯,1.0,pc
幸运套装4,BE01004,百事可乐原味,25.0,g
幸运套装4,PA99024,PLA尖头吸管,1.0,pc
幸运套装4,PA99027,哑光塑料封口膜,1.0,pc
幸运套装4,PA99020,单杯袋,1.0,pc
幸运套装4,SA02001,沙拉酱,15.0,g
幸运套装4,PA99017,五合一汉堡纸,1.0,pc
幸运套装4,PA99023,手套,1.0,pc
幸运套装4,FR03001,8寸面饼,1.0,pc
幸运套装4,FR01001,无骨方腿腿肉汉堡用,1.0,pc
幸运套装4,DR02002,炸鸡炸粉,10.0,g
幸运套装4,SA01008,辣椒酱（大包）,10.0,g
幸运套装4,SA01009,番茄酱（大包）,10.0,g
幸运套装4,MK01019,生菜,15.0,g
幸运套装4,PA99016,托盘纸,1.0,pc
特别订单，仅限分店3,SE05002,辣味粉,10.0,g
特别订单，仅限分店3,DR02001,起酥油,10.0,g
特别订单，仅限分店3,PA99023,手套,1.0,pc
特别订单，仅限分店3,PA99004,65oz 桶(含盖),1.0,pc
特别订单，仅限分店3,FR01004,翅根,8.0,pc
特别订单，仅限分店3,DR02002,炸鸡炸粉,10.0,g
特别订单，仅限分店3,PA99016,托盘纸,1.0,pc
特别订单，仅限分店3,CK01002,鸡块,5.0,pc
特别订单，仅限分店3,SA01001,甜辣酱（大包）,10.0,g
特别订单，仅限分店3,SA01002,番茄酱（大包）,10.0,g
特别订单，仅限分店3,PA99027,哑光塑料封口膜,1.0,pc
特别订单，仅限分店3,PA99001,16A 冷杯,1.0,pc
特别订单，仅限分店3,BE01004,百事可乐原味,25.0,g
特别订单，仅限分店3,PA99024,PLA尖头吸管,1.0,pc
茶点二件套（旧）,PA99008,4#全鸡袋,1.0,pc
茶点二件套（旧）,FR01005,翅中,1.0,pc
茶点二件套（旧）,PA99025,一次性餐包,1.0,pc
茶点二件套（旧）,SE05002,辣味粉,10.0,g
茶点二件套（旧）,DR02001,起酥油,10.0,g
茶点二件套（旧）,PA99023,手套,1.0,pc
茶点二件套（旧）,FR01004,翅根,1.0,pc
茶点二件套（旧）,PA99018,打包袋 (小号),2.0,pc
茶点二件套（旧）,DR02002,炸鸡炸粉,10.0,g
茶点二件套（旧）,CK02004,肉丁（原味米花）,12.0,pc
茶点二件套（旧）,PA99003,鸡米花盒,1.0,pc
茶点二件套（旧）,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 3（旧）,PA99008,4#全鸡袋,1.0,pc
欢乐套餐 3（旧）,PA99025,一次性餐包,1.0,pc
欢乐套餐 3（旧）,SE05002,辣味粉,10.0,g
欢乐套餐 3（旧）,DR02001,起酥油,10.0,g
欢乐套餐 3（旧）,PA99023,手套,1.0,pc
欢乐套餐 3（旧）,FR01004,翅根,8.0,pc
欢乐套餐 3（旧）,DR02002,炸鸡炸粉,10.0,g
欢乐套餐 3（旧）,CK02003,鸡棒,5.0,pc
欢乐套餐 3（旧）,SA01013,番茄酱（小包）,1.0,pc
欢乐套餐 3（旧）,SA01010,辣椒酱（小包）,1.0,pc
欢乐套餐 3（旧）,PA99013,小纸袋,1.0,pc
欢乐套餐 3（旧）,PA99020,单杯袋,1.0,pc
欢乐套餐 3（旧）,PA99001,16A 冷杯,1.0,pc
欢乐套餐 3（旧）,BE01004,百事可乐原味,25.0,g
欢乐套餐 3（旧）,PA99024,PLA尖头吸管,1.0,pc
欢乐套餐 3（旧）,PA99027,哑光塑料封口膜,1.0,pc
快乐套餐 8（旧）,PA99004,65oz 桶(含盖),1.0,pc
快乐套餐 8（旧）,FR01004,翅根,8.0,pc
快乐套餐 8（旧）,DR02002,炸鸡炸粉,10.0,g
快乐套餐 8（旧）,PA99016,托盘纸,1.0,pc
快乐套餐 8（旧）,SE05002,辣味粉,10.0,g
快乐套餐 8（旧）,DR02001,起酥油,10.0,g
快乐套餐 8（旧）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
快乐套餐 8（旧）,SA01004,番茄酱 （小包）,1.0,pc
快乐套餐 8（旧）,MK01019,生菜,15.0,g
快乐套餐 8（旧）,PA99008,4#全鸡袋,1.0,pc
快乐套餐 8（旧）,FR03001,8寸面饼,1.0,pc
快乐套餐 8（旧）,PA99019,打包袋 (大号),1.0,pc
快乐套餐 8（旧）,PA99025,一次性餐包,1.0,pc
快乐套餐 8（旧）,PA99017,五合一汉堡纸,1.0,pc
快乐套餐 8（旧）,SA01003,甜辣酱（小包）,1.0,pc
快乐套餐 8（旧）,PA99020,单杯袋,1.0,pc
快乐套餐 8（旧）,PA99001,16A 冷杯,1.0,pc
快乐套餐 8（旧）,BE01004,百事可乐原味,25.0,g
快乐套餐 8（旧）,PA99024,PLA尖头吸管,1.0,pc
快乐套餐 8（旧）,PA99027,哑光塑料封口膜,1.0,pc
鸡肉香辣汉堡套餐 旧款,SA02001,沙拉酱,30.0,g
鸡肉香辣汉堡套餐 旧款,SE05002,辣味粉,20.0,g
鸡肉香辣汉堡套餐 旧款,PA99017,五合一汉堡纸,2.0,pc
鸡肉香辣汉堡套餐 旧款,DR02001,起酥油,10.0,g
鸡肉香辣汉堡套餐 旧款,PA99023,手套,1.0,pc
鸡肉香辣汉堡套餐 旧款,FR01001,无骨方腿腿肉汉堡用,2.0,pc
鸡肉香辣汉堡套餐 旧款,DR02002,炸鸡炸粉,10.0,g
鸡肉香辣汉堡套餐 旧款,SA01008,辣椒酱（大包）,10.0,g
鸡肉香辣汉堡套餐 旧款,SA01009,番茄酱（大包）,10.0,g
鸡肉香辣汉堡套餐 旧款,MK01019,生菜,30.0,g
鸡肉香辣汉堡套餐 旧款,PA99016,托盘纸,1.0,pc
鸡肉香辣汉堡套餐 旧款,FR03001,8寸面饼,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99019,打包袋 (大号),1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99025,一次性餐包,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99034,食安封签,1.0,pc
鸡肉香辣汉堡套餐 旧款,DR01001,汉堡面包,1.0,pc
鸡肉香辣汉堡套餐 旧款,SA01013,番茄酱（小包）,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99001,16A 冷杯,1.0,pc
鸡肉香辣汉堡套餐 旧款,BE01004,百事可乐原味,25.0,g
鸡肉香辣汉堡套餐 旧款,PA99024,PLA尖头吸管,1.0,pc
鸡肉香辣汉堡套餐 旧款,SA01003,甜辣酱（小包）,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99012,小号方底袋,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99018,打包袋 (小号),1.0,pc
鸡肉香辣汉堡套餐 旧款,SA01004,番茄酱 （小包）,1.0,pc
鸡肉香辣汉堡套餐 旧款,PA99027,哑光塑料封口膜,1.0,pc
鸡肉香辣汉堡套餐 旧款,SE01001,腌泡粉,10.0,g
鸡肉香辣汉堡套餐 旧款,SA01010,辣椒酱（小包）,1.0,pc
丰富套装 6 经典 旧款,FR02001,薯条细款7mm,150.0,g
丰富套装 6 经典 旧款,DR02001,起酥油,5.0,g
丰富套装 6 经典 旧款,PA99018,打包袋 (小号),1.0,pc
丰富套装 6 经典 旧款,SA01013,番茄酱（小包）,1.0,pc
丰富套装 6 经典 旧款,SA01010,辣椒酱（小包）,1.0,pc
丰富套装 6 经典 旧款,PA99005,外卖筒形薯盒,1.0,pc
丰富套装 6 经典 旧款,DR06002,盐,1.0,g
丰富套装 6 经典 旧款,PA99020,单杯袋,1.0,pc
丰富套装 6 经典 旧款,PA99001,16A 冷杯,1.0,pc
丰富套装 6 经典 旧款,BE01004,百事可乐原味,25.0,g
丰富套装 6 经典 旧款,PA99024,PLA尖头吸管,1.0,pc
丰富套装 6 经典 旧款,PA99027,哑光塑料封口膜,1.0,pc
丰富套装 6 经典 旧款,FR05001,十块鸡,2.0,pc
丰富套装 6 经典 旧款,PA99015,500PP杯（U型）,1.0,pc
小食套装 1 旧,-,-,0.0,-
派对服装1 旧,DR02001,起酥油,10.0,g
派对服装1 旧,CK02003,鸡棒,5.0,pc
派对服装1 旧,SA01013,番茄酱（小包）,1.0,pc
派对服装1 旧,SA01010,辣椒酱（小包）,1.0,pc
派对服装1 旧,PA99013,小纸袋,1.0,pc
派对服装1 旧,PA99008,4#全鸡袋,1.0,pc
派对服装1 旧,PA99025,一次性餐包,1.0,pc
派对服装1 旧,CK01002,鸡块,1.0,pc
派对服装1 旧,SA01003,甜辣酱（小包）,1.0,pc
派对服装1 旧,PA99012,小号方底袋,1.0,pc
派对服装1 旧,SA01004,番茄酱 （小包）,1.0,pc
派对服装1 旧,SE05002,辣味粉,10.0,g
派对服装1 旧,FR01003,鸡腿,2.0,pc
派对服装1 旧,PA99020,单杯袋,4.0,pc
派对服装1 旧,DR02002,炸鸡炸粉,10.0,g
派对服装1 旧,PA99026,木勺,1.0,pc
派对服装1 旧,PA01007,玉米杯,1.0,pc
派对服装1 旧,MK01003,玉米粒,120.0,g
派对服装1 旧,PA01008,玉米杯盖,1.0,pc
派对服装1 旧,FR01004,翅根,2.0,pc
派对服装1 旧,SE01001,腌泡粉,10.0,g
派对服装1 旧,FR05001,十块鸡,2.0,pc
派对服装1 旧,PA99001,16A 冷杯,4.0,pc
派对服装1 旧,BE01004,百事可乐原味,100.0,g
派对服装1 旧,PA99024,PLA尖头吸管,4.0,pc
派对服装1 旧,PA99027,哑光塑料封口膜,4.0,pc
促销套餐 2（239฿）,PA99019,打包袋 (大号),1.0,pc
促销套餐 2（239฿）,SA02001,沙拉酱,15.0,g
促销套餐 2（239฿）,PA99025,一次性餐包,1.0,pc
促销套餐 2（239฿）,PA99034,食安封签,1.0,pc
促销套餐 2（239฿）,SE05002,辣味粉,10.0,g
促销套餐 2（239฿）,DR01001,汉堡面包,1.0,pc
促销套餐 2（239฿）,PA99017,五合一汉堡纸,1.0,pc
促销套餐 2（239฿）,DR02001,起酥油,10.0,g
促销套餐 2（239฿）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
促销套餐 2（239฿）,SA01013,番茄酱（小包）,1.0,pc
促销套餐 2（239฿）,MK01019,生菜,15.0,g
促销套餐 2（239฿）,SE05001,BBQ酱,10.0,g
促销套餐 2（239฿）,PA99023,手套,1.0,pc
促销套餐 2（239฿）,PA99004,65oz 桶(含盖),1.0,pc
促销套餐 2（239฿）,FR01004,翅根,8.0,pc
促销套餐 2（239฿）,PA99027,哑光塑料封口膜,1.0,pc
促销套餐 2（239฿）,DR02002,炸鸡炸粉,10.0,g
促销套餐 2（239฿）,PA99016,托盘纸,1.0,pc
促销套餐 2（239฿）,CK01002,鸡块,5.0,pc
促销套餐 2（239฿）,SA01001,甜辣酱（大包）,10.0,g
促销套餐 2（239฿）,SA01002,番茄酱（大包）,10.0,g
促销套餐 2（239฿）,PA99001,16A 冷杯,2.0,pc
促销套餐 2（239฿）,BE01004,百事可乐原味,50.0,g
促销套餐 2（239฿）,PA99024,PLA尖头吸管,2.0,pc
促销套餐 2（239฿）,CK02004,肉丁（原味米花）,12.0,pc
促销套餐 2（239฿）,PA99003,鸡米花盒,1.0,pc
满212可0฿换购,SA02001,沙拉酱,15.0,g
满212可0฿换购,SE05002,辣味粉,10.0,g
满212可0฿换购,PA99017,五合一汉堡纸,1.0,pc
满212可0฿换购,DR02001,起酥油,10.0,g
满212可0฿换购,PA99023,手套,1.0,pc
满212可0฿换购,DR01001,汉堡面包,1.0,pc
满212可0฿换购,FR01001,无骨方腿腿肉汉堡用,1.0,pc
满212可0฿换购,DR02002,炸鸡炸粉,10.0,g
满212可0฿换购,SA01008,辣椒酱（大包）,10.0,g
满212可0฿换购,SA01009,番茄酱（大包）,10.0,g
满212可0฿换购,MK01019,生菜,15.0,g
满212可0฿换购,PA99016,托盘纸,1.0,pc
双人派对套装（旧）,DR02001,起酥油,10.0,g
双人派对套装（旧）,CK02003,鸡棒,5.0,pc
双人派对套装（旧）,SA01013,番茄酱（小包）,1.0,pc
双人派对套装（旧）,SA01010,辣椒酱（小包）,1.0,pc
双人派对套装（旧）,PA99013,小纸袋,1.0,pc
双人派对套装（旧）,PA99008,4#全鸡袋,1.0,pc
双人派对套装（旧）,PA99025,一次性餐包,1.0,pc
双人派对套装（旧）,CK01002,鸡块,1.0,pc
双人派对套装（旧）,SA01003,甜辣酱（小包）,1.0,pc
双人派对套装（旧）,PA99012,小号方底袋,1.0,pc
双人派对套装（旧）,SA01004,番茄酱 （小包）,1.0,pc
双人派对套装（旧）,SE05002,辣味粉,10.0,g
双人派对套装（旧）,FR01003,鸡腿,2.0,pc
双人派对套装（旧）,PA99020,单杯袋,4.0,pc
双人派对套装（旧）,DR02002,炸鸡炸粉,10.0,g
双人派对套装（旧）,PA99026,木勺,1.0,pc
双人派对套装（旧）,PA01007,玉米杯,1.0,pc
双人派对套装（旧）,MK01003,玉米粒,120.0,g
双人派对套装（旧）,PA01008,玉米杯盖,1.0,pc
双人派对套装（旧）,FR01004,翅根,2.0,pc
双人派对套装（旧）,SE01001,腌泡粉,10.0,g
双人派对套装（旧）,FR05001,十块鸡,2.0,pc
双人派对套装（旧）,PA99001,16A 冷杯,4.0,pc
双人派对套装（旧）,BE01004,百事可乐原味,100.0,g
双人派对套装（旧）,PA99024,PLA尖头吸管,4.0,pc
双人派对套装（旧）,PA99027,哑光塑料封口膜,4.0,pc
合艾鸡套餐（F）新潮 3,PA99020,单杯袋,1.0,pc
合艾鸡套餐（F）新潮 3,PA99024,PLA尖头吸管,1.0,pc
合艾鸡套餐（F）新潮 3,PA99027,哑光塑料封口膜,1.0,pc
合艾鸡套餐（F）新潮 3,PA99001,16A 冷杯,1.0,pc
合艾鸡套餐（F）新潮 3,FR01005,翅中,8.0,pc
合艾鸡套餐（F）新潮 3,PA99036,小餐盒,1.0,pc
合艾鸡套餐（F）新潮 3,DR05001,炸洋葱,15.0,g
合艾鸡套餐（F）新潮 3,BE01004,百事可乐原味,25.0,g
合艾鸡套餐（F）新潮 3,DR02001,起酥油,10.0,g
合艾鸡套餐（F）新潮 3,PA99018,打包袋 (小号),1.0,pc
合艾鸡套餐（F）新潮 3,SA01013,番茄酱（小包）,1.0,pc
合艾鸡套餐（F）新潮 3,SA01010,辣椒酱（小包）,1.0,pc
合艾鸡套餐（F）新潮 3,DR01001,汉堡面包,1.0,pc
合艾鸡套餐（F）新潮 3,SA02001,沙拉酱,15.0,g
合艾鸡套餐（F）新潮 3,PA99017,五合一汉堡纸,1.0,pc
合艾鸡套餐（F）新潮 3,FR01001,无骨方腿腿肉汉堡用,1.0,pc
合艾鸡套餐（F）新潮 3,MK01019,生菜,15.0,g
满足感十足 3 经典,SA02001,沙拉酱,15.0,g
满足感十足 3 经典,DR01001,汉堡面包,1.0,pc
满足感十足 3 经典,PA99017,五合一汉堡纸,1.0,pc
满足感十足 3 经典,FR01001,无骨方腿腿肉汉堡用,1.0,pc
满足感十足 3 经典,MK01019,生菜,15.0,g
满足感十足 3 经典,FR01004,翅根,1.0,pc
满足感十足 3 经典,PA99001,16A 冷杯,1.0,pc
满足感十足 3 经典,PA99024,PLA尖头吸管,1.0,pc
满足感十足 3 经典,BE01002,百事七喜,25.0,g
满足感十足 3 经典,PA99020,单杯袋,1.0,pc
满足感十足 3 经典,PA99027,哑光塑料封口膜,1.0,pc
五款香辣组合（旧）,PA99020,单杯袋,1.0,pc
五款香辣组合（旧）,PA99001,16A 冷杯,1.0,pc
五款香辣组合（旧）,PA99024,PLA尖头吸管,1.0,pc
五款香辣组合（旧）,PA99027,哑光塑料封口膜,1.0,pc
五款香辣组合（旧）,BE01004,百事可乐原味,25.0,g
五款香辣组合（旧）,PA99008,4#全鸡袋,1.0,pc
五款香辣组合（旧）,FR05001,十块鸡,2.0,pc
五款香辣组合（旧）,PA99025,一次性餐包,1.0,pc
五款香辣组合（旧）,SE05002,辣味粉,10.0,g
五款香辣组合（旧）,DR02001,起酥油,10.0,g
五款香辣组合（旧）,PA99023,手套,1.0,pc
五款香辣组合（旧）,FR01004,翅根,3.0,pc
五款香辣组合（旧）,PA99018,打包袋 (小号),3.0,pc
五款香辣组合（旧）,DR02002,炸鸡炸粉,10.0,g
促销套餐 3（189฿）,SA02001,沙拉酱,30.0,g
促销套餐 3（189฿）,PA99017,五合一汉堡纸,2.0,pc
促销套餐 3（189฿）,FR03001,8寸面饼,1.0,pc
促销套餐 3（189฿）,SA01009,番茄酱（大包）,10.0,g
促销套餐 3（189฿）,MK01019,生菜,30.0,g
促销套餐 3（189฿）,PA99016,托盘纸,1.0,pc
促销套餐 3（189฿）,SE05002,辣味粉,10.0,g
促销套餐 3（189฿）,DR02001,起酥油,10.0,g
促销套餐 3（189฿）,PA99023,手套,1.0,pc
促销套餐 3（189฿）,FR01001,无骨方腿腿肉汉堡用,2.0,pc
促销套餐 3（189฿）,DR02002,炸鸡炸粉,10.0,g
促销套餐 3（189฿）,SA01008,辣椒酱（大包）,10.0,g
促销套餐 3（189฿）,CK02004,肉丁（原味米花）,12.0,pc
促销套餐 3（189฿）,PA99003,鸡米花盒,1.0,pc
促销套餐 3（189฿）,SA01001,甜辣酱（大包）,10.0,g
促销套餐 3（189฿）,SA01002,番茄酱（大包）,10.0,g
促销套餐 3（189฿）,CK01002,鸡块,5.0,pc
促销套餐 3（189฿）,PA99006,中薯盒,1.0,pc
促销套餐 3（189฿）,FR02001,薯条细款7mm,150.0,g
促销套餐 3（189฿）,DR06002,盐,1.0,g
促销套餐 3（189฿）,PA99001,16A 冷杯,2.0,pc
促销套餐 3（189฿）,BE01004,百事可乐原味,50.0,g
促销套餐 3（189฿）,PA99024,PLA尖头吸管,2.0,pc
饱足满心 2 经典 旧,PA99020,单杯袋,1.0,pc
饱足满心 2 经典 旧,FR01003,鸡腿,1.0,pc
饱足满心 2 经典 旧,DR02001,起酥油,10.0,g
饱足满心 2 经典 旧,DR02002,炸鸡炸粉,10.0,g
饱足满心 2 经典 旧,PA99013,小纸袋,1.0,pc
饱足满心 2 经典 旧,SE01001,腌泡粉,10.0,g
饱足满心 2 经典 旧,PA99001,16A 冷杯,1.0,pc
饱足满心 2 经典 旧,BE01004,百事可乐原味,25.0,g
饱足满心 2 经典 旧,PA99024,PLA尖头吸管,1.0,pc
饱足满心 2 经典 旧,PA99027,哑光塑料封口膜,1.0,pc
尽兴 7 经典 旧,PA99020,单杯袋,1.0,pc
尽兴 7 经典 旧,PA99001,16A 冷杯,1.0,pc
尽兴 7 经典 旧,PA99024,PLA尖头吸管,1.0,pc
尽兴 7 经典 旧,PA99027,哑光塑料封口膜,1.0,pc
尽兴 7 经典 旧,BE01004,百事可乐原味,25.0,g
尽兴 7 经典 旧,PA99008,4#全鸡袋,1.0,pc
尽兴 7 经典 旧,FR05001,十块鸡,2.0,pc
尽兴 7 经典 旧,PA99025,一次性餐包,1.0,pc
尽兴 7 经典 旧,SE05002,辣味粉,10.0,g
尽兴 7 经典 旧,DR02001,起酥油,10.0,g
尽兴 7 经典 旧,PA99023,手套,1.0,pc
尽兴 7 经典 旧,FR01004,翅根,3.0,pc
尽兴 7 经典 旧,PA99018,打包袋 (小号),3.0,pc
尽兴 7 经典 旧,DR02002,炸鸡炸粉,10.0,g
满200可12฿换购,SA02001,沙拉酱,15.0,g
满200可12฿换购,SE05002,辣味粉,10.0,g
满200可12฿换购,PA99017,五合一汉堡纸,1.0,pc
满200可12฿换购,DR02001,起酥油,10.0,g
满200可12฿换购,PA99023,手套,1.0,pc
满200可12฿换购,DR01001,汉堡面包,1.0,pc
满200可12฿换购,FR01001,无骨方腿腿肉汉堡用,1.0,pc
满200可12฿换购,DR02002,炸鸡炸粉,10.0,g
满200可12฿换购,SA01008,辣椒酱（大包）,10.0,g
满200可12฿换购,SA01009,番茄酱（大包）,10.0,g
满200可12฿换购,MK01019,生菜,15.0,g
满200可12฿换购,PA99016,托盘纸,1.0,pc
免费百事可乐饮品 - 仅限新开门店,PA99001,16A 冷杯,1.0,pc
免费百事可乐饮品 - 仅限新开门店,PA99027,哑光塑料封口膜,1.0,pc
免费百事可乐饮品 - 仅限新开门店,BE01004,百事可乐原味,25.0,g
免费百事可乐饮品 - 仅限新开门店,PA99024,PLA尖头吸管,1.0,pc
饮料自助（分店47） - 3/4/69,PA99001,16A 冷杯,1.0,pc
饮料自助（分店47） - 3/4/69,PA99024,PLA尖头吸管,1.0,pc
饮料自助（分店47） - 3/4/69,PA99027,哑光塑料封口膜,1.0,pc
饮料自助（分店47） - 3/4/69,BE01004,百事可乐原味,25.0,g
经典老款5件饱腹套装,PA99020,单杯袋,1.0,pc
经典老款5件饱腹套装,PA99001,16A 冷杯,1.0,pc
经典老款5件饱腹套装,PA99024,PLA尖头吸管,1.0,pc
经典老款5件饱腹套装,PA99027,哑光塑料封口膜,1.0,pc
经典老款5件饱腹套装,BE01004,百事可乐原味,25.0,g
经典老款5件饱腹套装,PA99008,4#全鸡袋,1.0,pc
经典老款5件饱腹套装,FR05001,十块鸡,2.0,pc
经典老款5件饱腹套装,PA99025,一次性餐包,1.0,pc
经典老款5件饱腹套装,SE05002,辣味粉,10.0,g
经典老款5件饱腹套装,DR02001,起酥油,10.0,g
经典老款5件饱腹套装,PA99023,手套,1.0,pc
经典老款5件饱腹套装,FR01004,翅根,3.0,pc
经典老款5件饱腹套装,PA99018,打包袋 (小号),3.0,pc
经典老款5件饱腹套装,DR02002,炸鸡炸粉,10.0,g
尽兴 6 辣味 旧,FR02001,薯条细款7mm,150.0,g
尽兴 6 辣味 旧,DR02001,起酥油,5.0,g
尽兴 6 辣味 旧,PA99018,打包袋 (小号),1.0,pc
尽兴 6 辣味 旧,SA01013,番茄酱（小包）,1.0,pc
尽兴 6 辣味 旧,SA01010,辣椒酱（小包）,1.0,pc
尽兴 6 辣味 旧,PA99005,外卖筒形薯盒,1.0,pc
尽兴 6 辣味 旧,DR06002,盐,1.0,g
尽兴 6 辣味 旧,PA99020,单杯袋,1.0,pc
尽兴 6 辣味 旧,PA99001,16A 冷杯,1.0,pc
尽兴 6 辣味 旧,BE01004,百事可乐原味,25.0,g
尽兴 6 辣味 旧,PA99024,PLA尖头吸管,1.0,pc
尽兴 6 辣味 旧,PA99027,哑光塑料封口膜,1.0,pc
尽兴 6 辣味 旧,FR05001,十块鸡,2.0,pc
尽兴 6 辣味 旧,PA99015,500PP杯（U型）,1.0,pc
欢乐套餐4（旧）,-,-,0.0,-
玉米杯（外送 29฿）,PA99026,木勺,1.0,pc
玉米杯（外送 29฿）,PA01007,玉米杯,1.0,pc
玉米杯（外送 29฿）,MK01003,玉米粒,120.0,g
玉米杯（外送 29฿）,PA99016,托盘纸,1.0,pc
玉米杯（外送 29฿）,PA01008,玉米杯盖,1.0,pc
7款豪华辣味组合（旧款）,PA99020,单杯袋,1.0,pc
7款豪华辣味组合（旧款）,PA99001,16A 冷杯,1.0,pc
7款豪华辣味组合（旧款）,PA99024,PLA尖头吸管,1.0,pc
7款豪华辣味组合（旧款）,PA99027,哑光塑料封口膜,1.0,pc
7款豪华辣味组合（旧款）,BE01004,百事可乐原味,25.0,g
7款豪华辣味组合（旧款）,PA99008,4#全鸡袋,1.0,pc
7款豪华辣味组合（旧款）,FR05001,十块鸡,2.0,pc
7款豪华辣味组合（旧款）,PA99025,一次性餐包,1.0,pc
7款豪华辣味组合（旧款）,SE05002,辣味粉,10.0,g
7款豪华辣味组合（旧款）,DR02001,起酥油,10.0,g
7款豪华辣味组合（旧款）,PA99023,手套,1.0,pc
7款豪华辣味组合（旧款）,FR01004,翅根,3.0,pc
7款豪华辣味组合（旧款）,PA99018,打包袋 (小号),3.0,pc
7款豪华辣味组合（旧款）,DR02002,炸鸡炸粉,10.0,g
套餐2份老款辣味,PA99020,单杯袋,2.0,pc
套餐2份老款辣味,PA99001,16A 冷杯,2.0,pc
套餐2份老款辣味,PA99024,PLA尖头吸管,2.0,pc
套餐2份老款辣味,PA99027,哑光塑料封口膜,2.0,pc
套餐2份老款辣味,BE01004,百事可乐原味,50.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,FR01001,无骨方腿腿肉汉堡用,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,DR02002,炸鸡炸粉,10.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,SA01008,辣椒酱（大包）,10.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,SA01009,番茄酱（大包）,10.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,MK01019,生菜,15.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,PA99016,托盘纸,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,SA02001,沙拉酱,15.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,SE05002,辣味粉,10.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,PA99017,五合一汉堡纸,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,DR02001,起酥油,10.0,g
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,SA01013,番茄酱（小包）,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,PA99019,打包袋 (大号),1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,PA99025,一次性餐包,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,PA99034,食安封签,1.0,pc
โปรเปิดร้านที่50 - 汉堡（仅限52号分店）,DR01001,汉堡面包,1.0,pc
测试,SE01001,腌泡粉,30.0,g
测试,PA99023,手套,2.0,pc
测试,DR02002,炸鸡炸粉,100.0,g
测试,SA01008,辣椒酱（大包）,60.0,g
测试,SA01009,番茄酱（大包）,60.0,g
测试,FR01006,整鸡,2.0,pc
测试,PA99016,托盘纸,1.0,pc
测试,PA99017,五合一汉堡纸,2.0,pc
测试,DR02001,起酥油,120.0,g
测试,PA99007,铝箔全鸡袋,1.0,pc
测试,SE05001,BBQ酱,15.0,g
饮料续杯 第42分店 - 3/4/69,BE01004,百事可乐原味,25.0,g
Eclair Festival - 快餐盒,PA99008,4#全鸡袋,1.0,pc
Eclair Festival - 快餐盒,SE05002,辣味粉,10.0,g
Eclair Festival - 快餐盒,DR02001,起酥油,10.0,g
Eclair Festival - 快餐盒,PA99023,手套,1.0,pc
Eclair Festival - 快餐盒,SA01001,甜辣酱（大包）,10.0,g
Eclair Festival - 快餐盒,DR02002,炸鸡炸粉,10.0,g
